,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.0004805748667557335,0.012391563972860464,320.6021161365781,6.2403993786843825,0.9291723996685262,7.896874278556567,0.7979062917680773,-0.8778939941785451,-1.2629518205386097
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.0005419182062781094,0.015891796364672153,221.69037033299,5.5340069131664285,-0.7621070951360909,5.670209498801273,0.7979062917680773,-0.8778939941785451,-0.44203313718851334
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.0006055063322072701,0.015434859932358625,204.28297793992039,4.952845148590836,-2.22990271480432,4.7976752262608375,0.7979062917680773,-0.8778939941785451,-1.7681325487540542
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.0006704655243064367,0.015003597930468675,189.7936568646759,4.4729803266411094,-2.9495519288654832,4.3873285823698644,0.7979062917680773,-0.8778939941785451,2.431182254536825
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.000736367735093488,0.013035234384691823,198.90237390783477,4.0726649973780615,-3.373089299310221,4.074640784468717,0.7979062917680773,-0.8778939941785451,1.5471159801597976
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.0008028996469926777,0.011223731314642575,211.86295899707932,3.7351854757275285,-1.491499612272924,1.3172653044465408,0.7979062917680773,-0.8778939941785451,-0.06314759102693035
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.0008698595829075257,0.010098211199820316,217.35015802780046,3.4476588622380313,-3.6566365022963425,3.6168033637036023,0.7979062917680773,-0.8778939941785451,-0.6946235012962356
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.0009371264131660367,0.00866634517891288,235.08201274656693,3.2001862905367284,-3.6532251693759665,3.43702097841152,0.7979062917680773,-0.8778939941785451,2.3680346635098948
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.0010045894136338524,0.007681279257047801,247.41806750377188,2.9852784224211035,-3.6011876696549368,3.279834338137965,0.7979062917680773,-0.8778939941785451,-0.2525903641077214
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.0010722028239943913,0.006472538825527816,275.107196458314,2.7970259290508044,-3.5213175842292674,3.1383148393564504,0.7979062917680773,-0.8778939941785451,1.3576732070790065
10,3200,-4.369666239665814e-26,2.2096733307312194e-24,0.8843688246032192,1.0448675112736143,0.3247025494480327,0.001140002376900648,0.0058798718863395435,284.82620389863513,2.6306779360120327,-3.425427894838652,3.0113873731417424,0.7979062917680773,-0.8778939941785451,-2.0207229128617765
11,3400,-3.6709845614698974e-26,1.813108279984299e-24,0.8349482648489458,0.9862959374231203,0.3865016985220908,0.001207701868376633,0.004939717986292731,320.030720033263,2.483211443520388,-3.322071724350606,2.895320165513606,0.7979062917680773,-0.8778939941785451,1.2945256160520753
12,3600,-3.032702653407163e-26,1.820949023752587e-24,0.7907372647182785,0.9337757314598745,0.46784730664658336,0.0012756290469617653,0.004080838694160741,366.7581165236717,2.350980566847893,-3.215881198888259,2.789034212569354,0.7979062917680773,-0.8778939941785451,-2.7153464141580117
13,3800,-2.6081023995833454e-26,1.9517156690142767e-24,0.7509798394624868,0.8866132608966475,0.5440130604086533,0.001343484807788181,0.00350949183184701,404.9268419374821,2.2322389375218297,-3.11089289551496,2.6915951425657916,0.7979062917680773,-0.8778939941785451,-2.841641596211873
14,4000,-2.317257955420317e-26,1.9724470816850435e-24,0.7149842364111463,0.843922627725841,0.6122934069285052,0.0014114462715711725,0.00311812828673034,433.80567809139603,2.124756117408175,-3.0089905659492726,2.601677386658068,0.7979062917680773,-0.8778939941785451,0.34731175064811826
15,4200,-1.9897571958964105e-26,1.9466190913804342e-24,0.6822869563412308,0.8051202891285526,0.7130728167148466,0.0014794701642501958,0.0026774395926604843,481.9785041601269,2.0270629123728967,-2.910317000355897,2.518250825182987,0.7979062917680773,-0.8778939941785451,0.4104593416750486
16,4400,-1.565825597264041e-26,1.937798196895905e-24,0.6524588588193536,0.7697194529573765,0.9061301403781002,0.0015475137620877372,0.0021069924802695652,585.5393099416757,1.9379337188367953,-2.8165316406721415,2.4409434288735827,0.7979062917680773,-0.8778939941785451,2.7469202096714778
17,4600,-1.4097868587950075e-26,1.879324983434479e-24,0.6250970059146613,0.73730087938228,1.0064228925138514,0.0016155567960208412,0.001897025004224043,622.9572955854585,1.8563130106600847,-2.7270622556989825,2.3690641088919335,0.7979062917680773,-0.8778939941785451,0.6630497057827709
18,4800,-1.1190901659587815e-26,1.9987304810198083e-24,0.5999683874500686,0.7075385886036878,1.2678529500265014,0.0016835144620859434,0.0015058602749493588,753.0989359340458,1.7813800638207473,-2.6430538610042587,2.301819395600288,0.7979062917680773,-0.8778939941785451,0.34731175064811826
19,5000,-7.753842283402921e-27,1.938480991491343e-24,0.576789609139034,0.680010893282323,1.8298563684916769,0.001751665242667884,0.0010433657115372368,1044.6381671104598,1.7120731900498272,-2.563349630175832,2.2389865073055257,0.7979062917680773,-0.8778939941785451,1.3576732070790065
