,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.00024028743337786674,0.012391563972860464,641.2042322731562,12.480798757368765,0.09739064121917183,0.363214426434497,0.7979196634733652,-0.877910292277282,1.610263571186728
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.0002709591031390547,0.015891796364672153,443.38074066598,11.068013826332857,0.05016085689597203,0.3827710049027643,0.7979196634733652,-0.877910292277282,-1.8312801397809846
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.00030275316610363503,0.015434859932358625,408.56595587984077,9.905690297181671,-0.017365697156796485,0.35424178822051067,0.7979196634733652,-0.877910292277282,2.1154442994021725
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.00033523276215321834,0.015003597930468675,379.5873137293518,8.945960653282219,0.012017667070388269,0.32400097580018583,0.7979196634733652,-0.877910292277282,1.3576732070790065
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.000368183867546744,0.013035234384691823,397.80474781566954,8.145329994756123,0.06938273116222278,0.34742562122125703,0.7979196634733652,-0.877910292277282,2.7469202096714778
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.00040144982349633884,0.011223731314642575,423.72591799415864,7.470370951455057,0.23793968973042065,0.7486388235292225,0.7979196634733652,-0.877910292277282,0.5999021147558405
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.00043492979145376285,0.010098211199820316,434.7003160556009,6.895317724476063,1.6035457058010705,2.306121254115139,0.7979196634733652,-0.877910292277282,1.5471159801597976
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.00046856320658301834,0.00866634517891288,470.16402549313386,6.400372581073457,-0.00018672100678151867,0.0001867397383905717,0.7979196634733652,-0.877910292277282,-1.7681325487540542
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.0005022947068169262,0.007681279257047801,494.83613500754376,5.970556844842207,4.356824293526686,6.8046741576732614,0.7979196634733652,-0.877910292277282,-0.6946235012962356
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.0005361014119971957,0.006472538825527816,550.214392916628,5.594051858101609,2.3826520481838953,6.533122470301997,0.7979196634733652,-0.877910292277282,2.1154442994021725
10,3200,-4.369666239665814e-26,2.2096733307312194e-24,0.8843688246032192,1.0448675112736143,0.3247025494480327,0.000570001188450324,0.0058798718863395435,569.6524077972703,5.261355872024065,10.4670038599771,18.35131356622716,0.7979196634733652,-0.877910292277282,-0.6946235012962356
11,3400,-3.6709845614698974e-26,1.813108279984299e-24,0.8349482648489458,0.9862959374231203,0.3865016985220908,0.0006038509341883165,0.004939717986292731,640.061440066526,4.966422887040776,22.640142638179515,30.5006779694344,0.7979196634733652,-0.877910292277282,-3.094231960319595
12,3600,-3.032702653407163e-26,1.820949023752587e-24,0.7907372647182785,0.9337757314598745,0.46784730664658336,0.0006378145234808827,0.004080838694160741,733.5162330473433,4.701961133695786,8.976022156736972,15.077847294034264,0.7979196634733652,-0.877910292277282,-0.378885546161583
13,3800,-2.6081023995833454e-26,1.9517156690142767e-24,0.7509798394624868,0.8866132608966475,0.5440130604086533,0.0006717424038940905,0.00350949183184701,809.8536838749642,4.464477875043659,3.219223003645089,7.026699800713208,0.7979196634733652,-0.877910292277282,1.3576732070790065
14,4000,-2.317257955420317e-26,1.9724470816850435e-24,0.7149842364111463,0.843922627725841,0.6122934069285052,0.0007057231357855862,0.00311812828673034,867.6113561827921,4.24951223481635,1.9950704557758583,6.670811335772187,0.7979196634733652,-0.877910292277282,-1.326099411565541
15,4200,-1.9897571958964105e-26,1.9466190913804342e-24,0.6822869563412308,0.8051202891285526,0.7130728167148466,0.0007397350821250979,0.0026774395926604843,963.9570083202537,4.054125824745793,1.29422557021236,6.430817918932261,0.7979196634733652,-0.877910292277282,-0.8840662743770267
16,4400,-1.565825597264041e-26,1.937798196895905e-24,0.6524588588193536,0.7697194529573765,0.9061301403781002,0.0007737568810438686,0.0021069924802695652,1171.0786198833514,3.8758674376735907,0.699955372686183,6.220428797631899,0.7979196634733652,-0.877910292277282,1.7365587532405895
17,4600,-1.4097868587950075e-26,1.879324983434479e-24,0.6250970059146613,0.73730087938228,1.0064228925138514,0.0008077783980104206,0.001897025004224043,1245.914591170917,3.7126260213201694,0.19204438075066216,6.031040693463742,0.7979196634733652,-0.877910292277282,0.0
18,4800,-1.1190901659587815e-26,1.9987304810198083e-24,0.5999683874500686,0.7075385886036878,1.2678529500265014,0.0008417572310429717,0.0015058602749493588,1506.1978718680916,3.5627601276414946,-0.2707281913169167,5.85661629041196,0.7979196634733652,-0.877910292277282,-0.06314759102693035
19,5000,-7.753842283402921e-27,1.938480991491343e-24,0.576789609139034,0.680010893282323,1.8298563684916769,0.000875832621333942,0.0010433657115372368,2089.2763342209196,3.4241463800996543,-0.6881117685124003,5.6905102459461006,0.7979196634733652,-0.877910292277282,1.2313780250251458
