,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0018454730990215716,1.440977280528828,23.93136413376193,54.16820762661166,-2.0481437006472825,1.8639426803290893,0.8037942516691922,-0.885749647092226,-2.8416415962118737
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.002112348400459565,0.04716738243767523,638.7412760017229,47.32456538674124,-1.921578477232913,1.7573368289471696,0.8037942516691922,-0.885749647092226,-2.6521988231310822
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0024028743337786676,0.4130521445225958,64.12042134990891,41.60266252456254,-1.7774914470328693,1.630730520024029,0.8037942516691922,-0.885749647092226,-2.39960845902336
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0027095910313905468,0.5297265575829855,44.33807305433831,36.893379421109536,-1.6473152457900735,1.516450108477506,0.8037942516691922,-0.885749647092226,-2.2101656859425685
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0030275316610363498,0.5144953431725345,40.85659462759416,33.01896765727224,-1.5369580816888018,1.4194894034544048,0.8037942516691922,-0.885749647092226,-2.0207229128617765
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.003352327621532184,0.5001199310156225,37.95873137293518,29.81986884427407,-1.4463246599305035,1.3396063835360694,0.8037942516691922,-0.885749647092226,-1.8944277308079158
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00368183867546744,0.4345078491048018,39.78047145986658,27.151099982520403,-1.3722633044531716,1.2735657168219918,0.8037942516691922,-0.885749647092226,-1.7681325487540551
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.004014498234963388,0.37412440134257985,42.372589059950236,24.901236504850182,-1.3110007006201998,1.218459693930388,0.8037942516691922,-0.885749647092226,-1.6418373667001935
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.004349297914537629,0.33660706418183783,43.47002848190129,22.984392414920205,-1.2602477657398972,1.17238440736681,0.8037942516691922,-0.885749647092226,-1.5786897756732632
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0046856320658301845,0.2888782451939113,47.016390739237906,21.33457527024485,-1.21806693501024,1.133435587015491,0.8037942516691922,-0.885749647092226,-1.4523945936194025
