80CSV  	
// AQ6380 OPTICAL SPECTRUM ANALYZER //
40
"CTRWL",1570.000000
"SPAN", 140.000000
"START WL",1500.000000
"STOP WL",1640.000000
"WLFREQ", 0
"REFL", -0.2
"LSCL",10.0
"RESLN",0.200
"CUSTOM RES",0
"AVG",   1
"SMPLAUTO",      0
"SMPL",      14001
"SMPLINTVL",0.0100
"NORMAL"
"SENS LEVEL",-65.0
"MEAS"
"LSUNT",1
"NMSKH","OFF"
"RESCOR",1
"SMOOTH",0
"MEASWL",1
"MODELNAME",AQ6380
"NEBWCAL0",10037
"NEBWCAL1",10037
1503.4900, -66.142
1503.5000, -67.754
1503.5100, -68.368
1503.5200, -69.225
1503.5300, -68.617
1503.5400, -66.708
1503.5500, -66.920
1503.5600, -68.080
1503.5700, -66.931
1503.5800, -64.468
1503.5900, -63.518
1503.6000, -64.053
1503.6100, -64.234
1503.6200, -64.722
1503.6300, -64.699
1503.6400, -64.330
1503.6500, -65.251
1503.6600, -65.478
1503.6700, -65.065
1503.6800, -65.457
1503.6900, -66.129
1503.7000, -66.704
1503.7100, -66.629
1503.7200, -65.657
1503.7300, -65.786
1503.7400, -65.869
1503.7500, -66.475
1503.7600, -67.741
1503.7700, -69.127
1503.7800, -70.108
1503.7900, -69.232
1503.8000, -67.611
1503.8100, -66.698
1503.8200, -65.960
1503.8300, -65.114
1503.8400, -64.710
1503.8500, -64.728
1503.8600, -64.943
1503.8700, -64.931
1503.8800, -65.307
1503.8900, -64.853
1503.9000, -63.557
1503.9100, -63.035
1503.9200, -62.869
1503.9300, -63.178
1503.9400, -63.434
1503.9500, -62.604
1503.9600, -62.479
1503.9700, -62.455
1503.9800, -62.612
1503.9900, -62.898
1504.0000, -63.103
1504.0100, -63.226
1504.0200, -63.244
1504.0300, -64.216
1504.0400, -64.451
1504.0500, -63.802
1504.0600, -64.178
1504.0700, -64.387
1504.0800, -63.755
1504.0900, -63.647
1504.1000, -64.043
1504.1100, -63.994
1504.1200, -64.216
1504.1300, -64.360
1504.1400, -64.059
1504.1500, -64.120
1504.1600, -63.774
1504.1700, -63.897
1504.1800, -64.057
1504.1900, -63.784
1504.2000, -63.363
1504.2100, -63.230
1504.2200, -62.706
1504.2300, -62.192
1504.2400, -62.658
1504.2500, -62.881
1504.2600, -62.135
1504.2700, -61.746
1504.2800, -61.479
1504.2900, -61.102
1504.3000, -60.993
1504.3100, -61.305
1504.3200, -61.664
1504.3300, -61.247
1504.3400, -60.776
1504.3500, -60.953
1504.3600, -60.927
1504.3700, -60.571
1504.3800, -60.701
1504.3900, -60.880
1504.4000, -60.850
1504.4100, -60.653
1504.4200, -60.799
1504.4300, -60.936
1504.4400, -60.888
1504.4500, -60.910
1504.4600, -61.149
1504.4700, -61.615
1504.4800, -62.057
1504.4900, -62.677
1504.5000, -63.076
1504.5100, -62.936
1504.5200, -62.685
1504.5300, -62.931
1504.5400, -63.929
1504.5500, -63.902
1504.5600, -63.811
1504.5700, -63.971
1504.5800, -63.220
1504.5900, -62.458
1504.6000, -62.167
1504.6100, -62.671
1504.6200, -63.614
1504.6300, -63.970
1504.6400, -63.794
1504.6500, -63.752
1504.6600, -63.494
1504.6700, -63.339
1504.6800, -62.687
1504.6900, -62.253
1504.7000, -62.117
1504.7100, -61.752
1504.7200, -61.441
1504.7300, -61.423
1504.7400, -61.565
1504.7500, -61.472
1504.7600, -61.408
1504.7700, -61.627
1504.7800, -61.977
1504.7900, -62.483
1504.8000, -62.713
1504.8100, -62.366
1504.8200, -61.455
1504.8300, -61.047
1504.8400, -60.863
1504.8500, -60.669
1504.8600, -60.854
1504.8700, -60.619
1504.8800, -60.718
1504.8900, -60.958
1504.9000, -61.068
1504.9100, -61.399
1504.9200, -61.441
1504.9300, -61.581
1504.9400, -61.606
1504.9500, -61.269
1504.9600, -61.132
1504.9700, -61.172
1504.9800, -60.754
1504.9900, -60.729
1505.0000, -61.059
1505.0100, -61.555
1505.0200, -62.224
1505.0300, -62.101
1505.0400, -62.153
1505.0500, -62.454
1505.0600, -62.395
1505.0700, -62.539
1505.0800, -62.924
1505.0900, -62.862
1505.1000, -62.683
1505.1100, -62.624
1505.1200, -62.821
1505.1300, -62.708
1505.1400, -62.583
1505.1500, -63.711
1505.1600, -64.423
1505.1700, -63.839
1505.1800, -64.554
1505.1900, -64.644
1505.2000, -63.731
1505.2100, -62.457
1505.2200, -61.930
1505.2300, -62.660
1505.2400, -63.116
1505.2500, -63.214
1505.2600, -62.694
1505.2700, -62.064
1505.2800, -61.842
1505.2900, -61.745
1505.3000, -61.494
1505.3100, -61.346
1505.3200, -61.243
1505.3300, -61.274
1505.3400, -61.273
1505.3500, -60.726
1505.3600, -60.702
1505.3700, -61.326
1505.3800, -61.446
1505.3900, -61.198
1505.4000, -61.135
1505.4100, -61.736
1505.4200, -62.106
1505.4300, -61.504
1505.4400, -61.391
1505.4500, -61.513
1505.4600, -61.409
1505.4700, -61.443
1505.4800, -61.541
1505.4900, -61.721
1505.5000, -62.340
1505.5100, -62.705
1505.5200, -62.544
1505.5300, -62.285
1505.5400, -61.959
1505.5500, -62.054
1505.5600, -61.875
1505.5700, -61.043
1505.5800, -60.749
1505.5900, -61.012
1505.6000, -61.353
1505.6100, -61.485
1505.6200, -61.530
1505.6300, -61.851
1505.6400, -61.473
1505.6500, -61.078
1505.6600, -61.648
1505.6700, -62.343
1505.6800, -62.116
1505.6900, -61.499
1505.7000, -61.068
1505.7100, -61.098
1505.7200, -61.487
1505.7300, -61.599
1505.7400, -61.665
1505.7500, -61.571
1505.7600, -61.430
1505.7700, -61.906
1505.7800, -62.042
1505.7900, -61.609
1505.8000, -61.368
1505.8100, -61.054
1505.8200, -60.855
1505.8300, -60.873
1505.8400, -61.146
1505.8500, -61.213
1505.8600, -61.085
1505.8700, -61.098
1505.8800, -61.185
1505.8900, -61.560
1505.9000, -61.775
1505.9100, -61.486
1505.9200, -61.568
1505.9300, -61.787
1505.9400, -61.609
1505.9500, -61.538
1505.9600, -61.408
1505.9700, -60.960
1505.9800, -60.785
1505.9900, -60.869
1506.0000, -60.782
1506.0100, -60.635
1506.0200, -60.482
1506.0300, -60.497
1506.0400, -60.504
1506.0500, -60.515
1506.0600, -60.565
1506.0700, -60.576
1506.0800, -60.677
1506.0900, -60.597
1506.1000, -60.437
1506.1100, -60.345
1506.1200, -60.044
1506.1300, -60.096
1506.1400, -60.290
1506.1500, -60.162
1506.1600, -60.244
1506.1700, -60.403
1506.1800, -60.286
1506.1900, -60.373
1506.2000, -60.823
1506.2100, -61.022
1506.2200, -60.949
1506.2300, -60.627
1506.2400, -60.531
1506.2500, -60.705
1506.2600, -60.737
1506.2700, -60.554
1506.2800, -60.363
1506.2900, -60.542
1506.3000, -60.688
1506.3100, -60.751
1506.3200, -61.052
1506.3300, -60.934
1506.3400, -60.668
1506.3500, -60.762
1506.3600, -60.860
1506.3700, -61.002
1506.3800, -61.422
1506.3900, -61.315
1506.4000, -60.869
1506.4100, -60.960
1506.4200, -61.090
1506.4300, -61.086
1506.4400, -60.786
1506.4500, -60.645
1506.4600, -60.490
1506.4700, -60.340
1506.4800, -60.489
1506.4900, -60.492
1506.5000, -60.511
1506.5100, -60.562
1506.5200, -60.384
1506.5300, -60.398
1506.5400, -60.721
1506.5500, -61.093
1506.5600, -61.304
1506.5700, -61.457
1506.5800, -61.774
1506.5900, -62.235
1506.6000, -62.462
1506.6100, -61.791
1506.6200, -61.598
1506.6300, -62.063
1506.6400, -62.278
1506.6500, -62.386
1506.6600, -62.826
1506.6700, -63.513
1506.6800, -63.641
1506.6900, -63.641
1506.7000, -63.503
1506.7100, -63.325
1506.7200, -63.075
1506.7300, -62.513
1506.7400, -62.549
1506.7500, -62.623
1506.7600, -62.279
1506.7700, -61.758
1506.7800, -61.196
1506.7900, -61.140
1506.8000, -61.016
1506.8100, -60.984
1506.8200, -60.974
1506.8300, -60.501
1506.8400, -60.335
1506.8500, -60.150
1506.8600, -60.022
1506.8700, -59.915
1506.8800, -59.729
1506.8900, -59.689
1506.9000, -59.560
1506.9100, -59.473
1506.9200, -59.622
1506.9300, -59.707
1506.9400, -59.629
1506.9500, -59.569
1506.9600, -59.646
1506.9700, -59.861
1506.9800, -60.102
1506.9900, -60.038
1507.0000, -60.061
1507.0100, -60.435
1507.0200, -60.793
1507.0300, -61.291
1507.0400, -61.249
1507.0500, -61.274
1507.0600, -61.262
1507.0700, -60.922
1507.0800, -60.997
1507.0900, -60.704
1507.1000, -60.381
1507.1100, -60.426
