,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0018454730990215716,0.360244320132207,23.93136413376193,13.542051906652915,-3.114980417346978,2.6328202513436705,0.8060266945794594,-0.8877321563811258,2.557477436590686
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.002112348400459565,0.011791845609418808,638.7412760017229,11.83114134668531,-3.2385857967282194,2.7888020664780506,0.8060266945794594,-0.8877321563811258,2.4943298455637555
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0024028743337786676,0.10326303613064895,64.12042134990891,10.400665631140635,-3.1167935110609655,2.7277896759515636,0.8060266945794594,-0.8877321563811258,2.6837726186445465
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0027095910313905468,0.13243163939574637,44.33807305433831,9.223344855277384,-2.884244011569621,2.5187937124828563,0.8060266945794594,-0.8877321563811258,2.999510573779199
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0030275316610363498,0.12862383579313363,40.85659462759416,8.25474191431806,-2.640458013017641,2.308029121002346,0.8060266945794594,-0.8877321563811258,-3.0310843692926643
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.003352327621532184,0.12502998275390562,37.95873137293518,7.454967211068517,-2.4237371468254376,2.1323840740245026,0.8060266945794594,-0.8877321563811258,-2.7784940051849425
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00368183867546744,0.10862696227620044,39.78047145986658,6.787774995630101,-2.2323809828825283,1.9803129697938182,0.8060266945794594,-0.8877321563811258,-2.589051232104151
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.004014498234963388,0.09353110033564496,42.372589059950236,6.2253091262125455,-2.0716836835601136,1.8536480948354195,0.8060266945794594,-0.8877321563811258,-2.46275605005029
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.004349297914537629,0.08415176604545946,43.47002848190129,5.746098103730051,-1.9389506569426296,1.749038834796014,0.8060266945794594,-0.8877321563811258,-2.3364608679964287
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0046856320658301845,0.07221956129847783,47.016390739237906,5.333643817561213,-1.8258576245670333,1.6587059745013377,0.8060266945794594,-0.8877321563811258,-2.2101656859425676
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.005022947068169262,0.06401066349718955,49.48361116475066,4.975464037368508,-1.7307211833273217,1.5819464872675557,0.8060266945794594,-0.8877321563811258,-2.083870503888707
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.005361014119971958,0.05393782959302197,55.02143312322274,4.6617098817513405,-1.6484989864880897,1.5147310999120713,0.8060266945794594,-0.8877321563811258,-1.9575753218348453
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.005700011884503239,0.04899894145659811,56.96523023461091,4.384463226686722,-1.578855616996997,1.4572011563270286,0.8060266945794594,-0.8877321563811258,-1.894427730807915
13,3400,-3.670985100730282e-26,1.8131082804175418e-24,0.8349482648489458,0.9862959374231203,0.38650164174576274,0.006038509341883164,0.04116432259939626,64.00613460427779,4.138685739200646,-1.5176685856187764,1.4057200853570313,0.8060266945794594,-0.8877321563811258,-1.8312801397809846
