,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0018454730990215716,7.2048864026441395,23.93136413376193,270.8410381330583,-10.31565425924386,5.804873507689407,0.8060266945794594,-0.8877321563811258,0.34731175064811826
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.002112348400459565,0.23583691218837616,638.7412760017229,236.62282693370622,3.254818501600267,17.49539844404022,0.8060266945794594,-0.8877321563811258,1.0419352519443539
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0024028743337786676,2.065260722612979,64.12042134990891,208.0133126228127,30.743081345144496,33.29256389813652,0.8060266945794594,-0.8877321563811258,2.1154442994021725
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0027095910313905468,2.648632787914927,44.33807305433831,184.46689710554764,15.073589766119085,27.596844132298685,0.8060266945794594,-0.8877321563811258,0.34731175064811826
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0030275316610363498,2.5724767158626727,40.85659462759416,165.0948382863612,5.210755391134784,29.164210957108153,0.8060266945794594,-0.8877321563811258,-2.589051232104151
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.003352327621532184,2.5005996550781124,37.95873137293518,149.09934422137033,9.729736672797342,18.965563941954663,0.8060266945794594,-0.8877321563811258,1.2313780250251458
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00368183867546744,2.1725392455240087,39.78047145986658,135.755499912602,15.289497861560976,21.437231700652198,0.8060266945794594,-0.8877321563811258,0.2841641596211879
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.004014498234963388,1.8706220067128991,42.372589059950236,124.5061825242509,0.3526663368011074,18.693978874572007,0.8060266945794594,-0.8877321563811258,-0.1262951820538607
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.004349297914537629,1.683035320909189,43.47002848190129,114.92196207460103,23.061623227037366,32.0026666763189,0.8060266945794594,-0.8877321563811258,1.9891491173483118
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0046856320658301845,1.4443912259695564,47.016390739237906,106.67287635122425,29.36662026018011,31.16299118760324,0.8060266945794594,-0.8877321563811258,0.47360693270197896
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.005022947068169262,1.280213269943791,49.48361116475066,99.50928074737014,18.97627428711285,38.96555877429226,0.8060266945794594,-0.8877321563811258,-2.7784940051849425
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.005361014119971958,1.0787565918604394,55.02143312322274,93.2341976350268,30.68128208619491,52.1369142659384,0.8060266945794594,-0.8877321563811258,2.431182254536825
