,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0018454730990215716,0.18732704646874762,23.93136413376193,7.041866991459515,-2.0333786780058825,1.8293946465358877,0.8060266945794594,-0.8877321563811258,-2.46275605005029
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.002112348400459565,0.0061317597168977795,638.7412760017229,6.152193500276361,-1.9795871159092866,1.782425252199951,0.8060266945794594,-0.8877321563811258,-2.3996084590233595
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0024028743337786676,0.05369677878793745,64.12042134990891,5.40834612819313,-1.8337133695014984,1.6653744796339154,0.8060266945794594,-0.8877321563811258,-2.2101656859425676
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0027095910313905468,0.06886445248578811,44.33807305433831,4.796139324744239,-1.6852538636549461,1.545019593572733,0.8060266945794594,-0.8877321563811258,-2.0207229128617765
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0030275316610363498,0.06688439461242948,40.85659462759416,4.292465795445391,-1.5597114565736705,1.4409535006525,0.8060266945794594,-0.8877321563811258,-1.894427730807915
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.003352327621532184,0.06501559103203092,37.95873137293518,3.8765829497556283,-1.4594506664779539,1.3559445252947009,0.8060266945794594,-0.8877321563811258,-1.7049849577271239
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00368183867546744,0.05648602038362423,39.78047145986658,3.5296429977276524,-1.377803982137956,1.2854187908426142,0.8060266945794594,-0.8877321563811258,-1.6418373667001926
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.004014498234963388,0.04863617217453538,42.372589059950236,3.2371607456305234,-1.312137851707903,1.2274918044346752,0.8060266945794594,-0.8877321563811258,-1.515542184646332
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.004349297914537629,0.04375891834363892,43.47002848190129,2.9879710139396263,-1.258961752689787,1.1796458282055178,0.8060266945794594,-0.8877321563811258,-1.4523945936194016
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0046856320658301845,0.037554171875208466,47.016390739237906,2.7734947851318306,-1.2148694079919486,1.139282373665774,0.8060266945794594,-0.8877321563811258,-1.326099411565541
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.005022947068169262,0.03328554501853856,49.48361116475066,2.5872412994316236,-1.1784657250995205,1.1053788195167575,0.8060266945794594,-0.8877321563811258,-1.2629518205386097
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.005361014119971958,0.02804767138837142,55.02143312322274,2.4240891385106966,-1.1477069755968687,1.0763436830059923,0.8060266945794594,-0.8877321563811258,-1.1998042295116793
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.005700011884503239,0.025479449557431016,56.96523023461091,2.2799208778770956,-1.1218534418041801,1.051526390999179,0.8060266945794594,-0.8877321563811258,-1.136656638484749
