,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.003690946198043143,0.24496613768990075,11.965682066880966,4.604297648261991,-1.086678982371518,1.020136125913874,0.8052373213239348,-0.8867545464984941,-1.0735090474578186
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.00422469680091913,0.008018455014404789,319.37063800086145,4.022588057873006,-1.0692239003783293,1.0005410157164278,0.8052373213239348,-0.8867545464984941,-1.0103614564308883
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.004805748667557335,0.07021886456884129,32.060210674954455,3.5362263145878163,-1.0384569557269332,0.969164102793072,0.8052373213239348,-0.8867545464984941,-0.947213865403957
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0054191820627810935,0.09005351478910753,22.169036527169155,3.1359372507943104,-1.0108404353850875,0.9409593988776283,0.8052373213239348,-0.8867545464984941,-0.8209186833500963
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0060550633220726995,0.08746420833933087,20.42829731379708,2.8066122508681413,-0.9890858832012082,0.9182851267320064,0.8052373213239348,-0.8867545464984941,-0.757771092323166
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.006704655243064368,0.08502038827265583,18.97936568646759,2.534688851763296,-0.9724914154033999,0.9007679369891147,0.8052373213239348,-0.8867545464984941,-0.6946235012962356
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00736367735093488,0.07386633434781631,19.89023572993329,2.3078434985142344,-0.9594248030996146,0.8868748837397595,0.8052373213239348,-0.8867545464984941,-0.6314759102693053
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.008028996469926776,0.06360114822823858,21.186294529975118,2.1166051029122652,-0.9493139049011174,0.8758344199546404,0.8052373213239348,-0.8867545464984941,-0.568328319242374
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.008698595829075258,0.05722320091091244,21.735014240950644,1.9536733552682177,-0.9411936812234145,0.8670336065793953,0.8052373213239348,-0.8867545464984941,-0.568328319242374
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.009371264131660369,0.04910930168296492,23.508195369618953,1.8134388979708123,-0.9346159604959612,0.8598622246166164,0.8052373213239348,-0.8867545464984941,-0.5051807282154437
