,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.003844598934045868,0.41305213242868216,40.07526451707226,26.001664077851594,-1.472814665936331,13.452781876204021,0.7976631966633484,-0.8775912266759057,-2.3364608679964287
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.004335345650224875,0.5297265454890718,27.71129629162375,23.058362138193456,-1.2061581773869219,10.591808272673225,0.7976631966633484,-0.8775912266759057,0.0
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.0048440506576581605,0.5144953310786209,25.535372242490048,20.636854785795148,-2.802565310188757,6.619726984897593,0.7976631966633484,-0.8775912266759057,0.5999021147558405
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.005363724194451493,0.5001199310156225,23.72420710808449,18.63741802767129,-3.1826372198905166,4.596732952572558,0.7976631966633484,-0.8775912266759057,-2.589051232104151
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.005890941880747904,0.4345078128230608,24.862796738479346,16.969437489075254,-3.330176089703163,3.360942334582484,0.7976631966633484,-0.8775912266759057,-1.894427730807915
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.0064231971759414214,0.3741243771547525,26.482869874634915,15.563272815531366,-3.1978825923280763,2.912406862916203,0.7976631966633484,-0.8775912266759057,2.052296708375242
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.0069588766632602056,0.33660703999401054,27.168769753475058,14.365245259325132,-3.0002068843344922,2.661086534051847,0.7976631966633484,-0.8775912266759057,-0.6314759102693053
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.0074970113053282935,0.2888781726304293,29.385251593320866,13.334109543903034,-2.79571162783655,2.4540208354721575,0.7976631966633484,-0.8775912266759057,-3.094231960319595
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.008036715309070819,0.25604264190159337,30.927258437971485,12.438660093421268,-2.612779280562674,2.2914474359900727,0.7976631966633484,-0.8775912266759057,2.557477436590686
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.00857762259195513,0.21575129418426056,34.38839955728925,11.654274704378352,-2.443212498873792,2.1481196225191317,0.7976631966633484,-0.8775912266759057,-0.44203313718851334
