,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.003844598934045868,0.04130521324286821,40.07526451707226,2.600166407785159,-1.0099214195865454,0.9406409855685276,0.7976631966633484,-0.8775912266759057,-2.904789187238803
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.004335345650224875,0.05297265454890718,27.71129629162375,2.3058362138193456,-0.9871806274451783,0.9167405553126127,0.7976631966633484,-0.8775912266759057,2.3680346635098948
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.0048440506576581605,0.05144953310786208,25.535372242490048,2.0636854785795147,-0.9684090233873672,0.8970997816815427,0.7976631966633484,-0.8775912266759057,-1.326099411565541
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.005363724194451493,0.05001199310156225,23.72420710808449,1.863741802767129,-0.9541509575277634,0.881965491802882,0.7976631966633484,-0.8775912266759057,2.1154442994021725
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.005890941880747904,0.04345078128230608,24.862796738479346,1.6969437489075256,-0.9425931457368902,0.8697432493393004,0.7976631966633484,-0.8775912266759057,-0.378885546161583
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.0064231971759414214,0.03741243771547525,26.482869874634915,1.5563272815531366,-0.9334734764869684,0.8600507627183733,0.7976631966633484,-0.8775912266759057,-2.46275605005029
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.0069588766632602056,0.033660703999401055,27.168769753475058,1.4365245259325132,-0.9263104748641026,0.8523686368097866,0.7976631966633484,-0.8775912266759057,-2.147018094915637
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.0074970113053282935,0.02888781726304293,29.385251593320866,1.3334109543903034,-0.9204498410866163,0.8460105444361938,0.7976631966633484,-0.8775912266759057,0.7893448878366316
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.008036715309070819,0.025604264190159334,30.927258437971485,1.2438660093421268,-0.9157320212429386,0.8408008429154294,0.7976631966633484,-0.8775912266759057,-2.3996084590233595
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.00857762259195513,0.021575129418426056,34.38839955728925,1.1654274704378351,-0.9116169175049392,0.8363173847345509,0.7976631966633484,-0.8775912266759057,-2.083870503888707
