,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0018454730990215716,1.0086840963701795,23.93136413376193,37.91774533862816,-1.9566366194649707,1.7775128830672298,0.803668559974603,-0.8857337670318087,-2.6837726186445465
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.002112348400459565,0.03301716770637266,638.7412760017229,33.12719577071888,-1.8317572901784867,1.6749741295981586,0.803668559974603,-0.8857337670318087,-2.557477436590686
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0024028743337786676,0.2891365011658171,64.12042134990891,29.12186376719378,-1.6903818896576075,1.5520172321622523,0.803668559974603,-0.8857337670318087,-2.368034663509894
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0027095910313905468,0.3708085903080899,44.33807305433831,25.825365594776674,-1.564673548729535,1.4418509253217027,0.803668559974603,-0.8857337670318087,-2.1154442994021725
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0030275316610363498,0.3601467402207742,40.85659462759416,23.11327736009057,-1.4600463393774317,1.3495430591970314,0.803668559974603,-0.8857337670318087,-1.989149117348311
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.003352327621532184,0.35008395171093576,37.95873137293518,20.873908190991852,-1.374951761028838,1.274175922613618,0.803668559974603,-0.8857337670318087,-1.7997063442675199
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.00368183867546744,0.30415549437336126,39.78047145986658,19.005769987764285,-1.3058299604201553,1.212206575819123,0.803668559974603,-0.8857337670318087,-1.6734111622136583
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.004014498234963388,0.2618870809398059,42.372589059950236,17.43086555339513,-1.2491846550795063,1.1608761155427374,0.803668559974603,-0.8857337670318087,-1.610263571186728
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.004349297914537629,0.2356249449272865,43.47002848190129,16.089074690444146,-1.202769093374144,1.118369871080026,0.803668559974603,-0.8857337670318087,-1.4839683891328672
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0046856320658301845,0.20221477163573792,47.016390739237906,14.934202689171396,-1.164507761686939,1.0826911637192065,0.803668559974603,-0.8857337670318087,-1.420820798105936
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.005022947068169262,0.17922985779213074,49.48361116475066,13.931299304631821,-1.1323827928354353,1.0526862056863941,0.803668559974603,-0.8857337670318087,-1.3576732070790065
