,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0029527569584345144,0.2881954561057656,14.95710258360121,6.771025953326459,-1.4176791812800362,1.3268855208623556,0.8055597411318877,-0.8871558139208356,-1.7049849577271239
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.0033797574407353034,0.009433476487535047,399.21329750107685,5.915570673342656,-1.3933263063874415,1.3001308620347285,0.8055597411318877,-0.8871558139208356,-1.6418373667001926
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.003844598934045868,0.08261042890451915,40.075263343693074,5.200332815570318,-1.3178913482355115,1.2323399209090886,0.8055597411318877,-0.8871558139208356,-1.515542184646332
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.004335345650224875,0.1059453115165971,27.711295658961447,4.611672427638691,-1.2435284913769327,1.1650744678949612,0.8055597411318877,-0.8871558139208356,-1.3892470025924712
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0048440506576581605,0.1028990686345069,25.53537164224635,4.12737095715903,-1.1822907799240738,1.108422123718046,0.8055597411318877,-0.8871558139208356,-1.2629518205386097
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.005363724194451493,0.1000239862031245,23.72420710808449,3.727483605534258,-1.134932953474081,1.0637050945334956,0.8055597411318877,-0.8871558139208356,-1.1998042295116793
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.005890941880747904,0.08690156982096035,24.862794662416615,3.393887497815051,-1.0972878800083823,1.0273354041849472,0.8055597411318877,-0.8871558139208356,-1.0735090474578186
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.0064231971759414214,0.07482488026851597,26.482868162468904,3.1126545631062736,-1.0674358078479163,0.9981681886342754,0.8055597411318877,-0.8871558139208356,-1.0103614564308883
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.0069588766632602056,0.06732141283636757,27.16876780118831,2.8730490518650265,-1.0437202803276289,0.9745111731481526,0.8055597411318877,-0.8871558139208356,-0.947213865403957
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0074970113053282935,0.05777564903878226,29.385244212023693,2.6668219087806064,-1.0244594562562472,0.9549487355488594,0.8055597411318877,-0.8871558139208356,-0.8840662743770267
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.008036715309070819,0.05120853079775164,30.92725697796916,2.487732018684253,-1.0086532912378876,0.9386685477107343,0.8055597411318877,-0.8871558139208356,-0.8209186833500963
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.00857762259195513,0.04315026367441757,34.388395702014215,2.33085494087567,-0.9954877773459586,0.9250685854810028,0.8055597411318877,-0.8871558139208356,-0.757771092323166
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.009120019015205184,0.039199153165278486,35.60326889663182,2.192231613343361,-0.9844523539286215,0.9135284791079255,0.8055597411318877,-0.8871558139208356,-0.757771092323166
13,3400,-3.670985100730282e-26,1.8131082804175418e-24,0.8349482648489458,0.9862959374231203,0.38650164174576274,0.009661614947013064,0.03293145807951701,40.00383412767362,2.069342869600323,-0.9750637345746976,0.9036004674943199,0.8055597411318877,-0.8871558139208356,-0.6946235012962356
14,3600,-3.0327031925170844e-26,1.8209490239130144e-24,0.7907372647182788,0.9337757314598745,0.46784722347948504,0.010205032375694123,0.027205596130620634,45.844756415842646,1.9591504723732442,-0.9670471336210993,0.8950802389219125,0.8055597411318877,-0.8871558139208356,-0.6946235012962356
15,3800,-2.6081023995833454e-26,1.951715669342515e-24,0.7509798394624869,0.8866132608966475,0.5440130604086533,0.010747878462305448,0.0233966122123134,50.61585524218526,1.8601991146015247,-0.9601558103622045,0.8876972576635634,0.8055597411318877,-0.8871558139208356,-0.6314759102693053
16,4000,-2.3172582250505093e-26,1.9724470820678958e-24,0.7149842364111462,0.843922627725841,0.6122933356836231,0.01129157017256938,0.020787524330318333,54.22570345186073,1.7706300978401457,-0.9542929835139535,0.8812479370164112,0.8055597411318877,-0.8871558139208356,-0.6314759102693053
17,4200,-1.9897574655266027e-26,1.9466190916664085e-24,0.6822869563412309,0.8051202891285526,0.7130727200870092,0.011835761314001566,0.01784959970318596,60.24730485595824,1.6892190936440798,-0.9491013065901343,0.8755824614510348,0.8055597411318877,-0.8871558139208356,-0.568328319242374
18,4400,-1.565826136373962e-26,1.937798196959297e-24,0.6524588588193537,0.7697194529573765,0.9061298283998179,0.012380110096701898,0.014046621371346133,73.19238854274921,1.6149447656973297,-0.9444587145031869,0.8705990619447752,0.8055597411318877,-0.8871558139208356,-0.568328319242374
19,4600,-1.409787667685584e-26,1.8793249838722063e-24,0.6250970059146614,0.73730087938228,1.0064223150609395,0.01292445436816673,0.012646840617841819,77.8696172690883,1.5469275088834042,-0.9403518878152082,0.8661510624366411,0.8055597411318877,-0.8871558139208356,-0.568328319242374
20,4800,-1.1190909746988949e-26,1.998730481442585e-24,0.5999683874500688,0.7075385886036878,1.2678520337796888,0.013468115696687547,0.010039075754660821,94.13729896094628,1.4844833865172895,-0.9368356477718813,0.862096976450982,0.8055597411318877,-0.8871558139208356,-0.5051807282154437
21,5000,-7.753850372308687e-27,1.9384809918293982e-24,0.5767896091390341,0.680010893282323,1.8298544595644963,0.014013321941343072,0.006955778666596442,130.57963466649068,1.4267276583748558,-0.9334607661711475,0.8585960056519415,0.8055597411318877,-0.8871558139208356,-0.5051807282154437
