,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.002460630798695429,0.2881954561057656,17.948523100321452,8.125231143991751,-1.7916549893923281,1.6399559317589565,0.8057697486517674,-0.8874157563423688,-2.2101656859425676
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.0028164645339460864,0.009433476487535047,479.0559570012922,7.098684808011187,-1.7738669510248264,1.6185934273270028,0.8057697486517674,-0.8874157563423688,-2.147018094915637
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0032038324450382226,0.08261042890451915,48.090316012431686,6.240399378684382,-1.6583589846796425,1.5227146182234788,0.8057697486517674,-0.8874157563423688,-1.9575753218348453
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0036127880418540623,0.1059453115165971,33.25355479075374,5.53400691316643,-1.5345094744696208,1.4192391022468087,0.8057697486517674,-0.8874157563423688,-1.8312801397809846
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0040367088813818,0.1028990686345069,30.64244597069562,4.9528451485908365,-1.4287328504782417,1.3291671466697066,0.8057697486517674,-0.8874157563423688,-1.7049849577271239
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.004469770162042911,0.1000239862031245,28.46904852970139,4.47298032664111,-1.3454432031845402,1.2564850211461596,0.8057697486517674,-0.8874157563423688,-1.5786897756732623
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.004909118233956586,0.08690156982096035,29.83535359489993,4.07266499737806,-1.278106633117389,1.1965344582014767,0.8057697486517674,-0.8874157563423688,-1.4523945936194016
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.005352664313284517,0.07482488026851597,31.779441794962683,3.7351854757275276,-1.2241098318234,1.1474995165043522,0.8057697486517674,-0.8874157563423688,-1.326099411565541
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.005799063886050172,0.06732141283636757,32.60252136142597,3.4476588622380313,-1.180850754372735,1.1073244107599447,0.8057697486517674,-0.8874157563423688,-1.2629518205386097
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0062475094211069115,0.05777564903878226,35.26229305442843,3.2001862905367284,-1.1451723272830003,1.07381595667739,0.8057697486517674,-0.8874157563423688,-1.1998042295116793
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.006697262757559015,0.05120853079775164,37.112708373562995,2.985278422421104,-1.1158191627099545,1.045738544975126,0.8057697486517674,-0.8874157563423688,-1.136656638484749
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.007148018826629276,0.04315026367441757,41.26607484241706,2.7970259290508044,-1.0912485273426058,1.0218177521162455,0.8057697486517674,-0.8874157563423688,-1.0735090474578186
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.00760001584600432,0.039199153165278486,42.72392267595817,2.630677936012033,-1.0707495488786454,1.0015176336871259,0.8057697486517674,-0.8874157563423688,-1.0103614564308883
13,3400,-3.670985100730282e-26,1.8131082804175418e-24,0.8349482648489458,0.9862959374231203,0.38650164174576274,0.008051345789177553,0.03293145807951701,48.004600953208346,2.4832114435203883,-1.052964658036494,0.9839930341524934,0.8057697486517674,-0.8874157563423688,-0.947213865403957
14,3600,-3.0327031925170844e-26,1.8209490239130144e-24,0.7907372647182788,0.9337757314598745,0.46784722347948504,0.008504193646411768,0.027205596130620634,55.01370769901118,2.350980566847893,-1.0379209201710364,0.9686511136803194,0.8057697486517674,-0.8874157563423688,-0.947213865403957
15,3800,-2.6081023995833454e-26,1.951715669342515e-24,0.7509798394624869,0.8866132608966475,0.5440130604086533,0.008956565385254541,0.0233966122123134,60.739026290622306,2.2322389375218292,-1.024910854097665,0.9554849350235218,0.8057697486517674,-0.8874157563423688,-0.8840662743770267
16,4000,-2.3172582250505093e-26,1.9724470820678958e-24,0.7149842364111462,0.843922627725841,0.6122933356836231,0.009409641810474483,0.020787524330318333,65.07084414223289,2.124756117408175,-1.0136035290365926,0.9439119242664491,0.8057697486517674,-0.8874157563423688,-0.8209186833500963
17,4200,-1.9897574655266027e-26,1.9466190916664085e-24,0.6822869563412309,0.8051202891285526,0.7130727200870092,0.00986313442833464,0.01784959970318596,72.29676582714988,2.0270629123728963,-1.0036369581105047,0.9336129093681949,0.8057697486517674,-0.8874157563423688,-0.8209186833500963
18,4400,-1.565826136373962e-26,1.937798196959297e-24,0.6524588588193537,0.7697194529573765,0.9061298283998179,0.010316758413918247,0.014046621371346133,87.83086625129906,1.9379337188367953,-0.9948672824849102,0.924466647229012,0.8057697486517674,-0.8874157563423688,-0.757771092323166
19,4600,-1.409787667685584e-26,1.8793249838722063e-24,0.6250970059146614,0.73730087938228,1.0064223150609395,0.01077037864013894,0.012646840617841819,93.44354072290595,1.8563130106600851,-0.9871633528713714,0.9163620035872213,0.8057697486517674,-0.8874157563423688,-0.757771092323166
20,4800,-1.1190909746988949e-26,1.998730481442585e-24,0.5999683874500688,0.7075385886036878,1.2678520337796888,0.011223429747239621,0.010039075754660821,112.96475875313554,1.7813800638207473,-0.980284357622941,0.9090898638145293,0.8057697486517674,-0.8874157563423688,-0.757771092323166
21,5000,-7.753850372308687e-27,1.9384809918293982e-24,0.5767896091390341,0.680010893282323,1.8298544595644963,0.01167776828445256,0.006955778666596442,156.69556159978882,1.712073190049827,-0.9740273873362865,0.9024824449493496,0.8057697486517674,-0.8874157563423688,-0.6946235012962356
