,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.0004921261597390857,0.2881954561057656,89.74261550160725,40.62615571995874,-8.01555740312953,6.339032563733938,0.8065701809911124,-0.8883948198503734,2.620625027617617
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.0005632929067892172,0.009433476487535047,2395.279785006461,35.49342404005594,14.172023199205038,16.60391352501515,0.8065701809911124,-0.8883948198503734,2.999510573779199
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.0006407664890076446,0.08261042890451915,240.45158006215846,31.20199689342191,7.951469322462888,9.505023508541665,0.8065701809911124,-0.8883948198503734,0.15786897756732632
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0007225576083708125,0.1059453115165971,166.26777395376868,27.67003456583215,1.1660002654189483,1.8710832937531119,0.8065701809911124,-0.8883948198503734,2.7469202096714778
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.0008073417762763601,0.1028990686345069,153.21222985347808,24.764225742954178,0.8935781561415778,1.34311280714041,0.8065701809911124,-0.8883948198503734,2.9363629827522697
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.0008939540324085822,0.1000239862031245,142.34524264850694,22.36490163320555,1.18686474546123,1.8166692110696183,0.8065701809911124,-0.8883948198503734,-1.0103614564308883
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.0009818236467913173,0.08690156982096035,149.17676797449968,20.3633249868903,1.1005821957837885,1.324955908714498,0.8065701809911124,-0.8883948198503734,1.1682304339982146
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.0010705328626569037,0.07482488026851597,158.8972089748134,18.67592737863764,0.21768484980250769,0.43806025506699064,0.8065701809911124,-0.8883948198503734,-2.0207229128617765
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.0011598127772100345,0.06732141283636757,163.01260680712983,17.238294311190156,0.06868481519036711,0.22450452177217434,0.8065701809911124,-0.8883948198503734,-1.5786897756732623
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.0012495018842213824,0.05777564903878226,176.31146527214216,16.00093145268364,3.2341991287478695,4.306319104729239,0.8065701809911124,-0.8883948198503734,0.9787876609174235
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.0013394525515118031,0.05120853079775164,185.56354186781496,14.926392112105521,12.018626780832362,13.683051657182983,0.8065701809911124,-0.8883948198503734,-2.147018094915637
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.0014296037653258554,0.04315026367441757,206.33037421208527,13.98512964525402,15.625129023089263,16.6911569242887,0.8065701809911124,-0.8883948198503734,-2.0207229128617765
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.001520003169200864,0.039199153165278486,213.6196133797909,13.153389680060167,20.62054063826575,21.293390122701293,0.8065701809911124,-0.8883948198503734,-0.18944277308079105
13,3400,-3.670985100730282e-26,1.8131082804175418e-24,0.8349482648489458,0.9862959374231203,0.38650164174576274,0.0016102691578355106,0.03293145807951701,240.0230047660417,12.41605721760194,24.592918814699498,28.50252516357097,0.8065701809911124,-0.8883948198503734,-2.2733132769694984
14,3600,-3.0327031925170844e-26,1.8209490239130144e-24,0.7907372647182788,0.9337757314598745,0.46784722347948504,0.0017008387292823538,0.027205596130620634,275.06853849505586,11.754902834239465,26.632586941115548,34.155793578898454,0.8065701809911124,-0.8883948198503734,-1.1998042295116793
15,3800,-2.6081023995833454e-26,1.951715669342515e-24,0.7509798394624869,0.8866132608966475,0.5440130604086533,0.0017913130770509083,0.0233966122123134,303.6951314531115,11.161194687609145,25.33730263260147,35.06664634463195,0.8065701809911124,-0.8883948198503734,-0.5051807282154437
16,4000,-2.3172582250505093e-26,1.9724470820678958e-24,0.7149842364111462,0.843922627725841,0.6122933356836231,0.0018819283620948968,0.020787524330318333,325.3542207111644,10.623780587040873,26.68177047625228,36.543626303610125,0.8065701809911124,-0.8883948198503734,0.22101656859425667
17,4200,-1.9897574655266027e-26,1.9466190916664085e-24,0.6822869563412309,0.8051202891285526,0.7130727200870092,0.0019726268856669277,0.01784959970318596,361.4838291357494,10.135314561864478,26.498985795672464,36.35186410285657,0.8065701809911124,-0.8883948198503734,0.8524924788635619
18,4400,-1.565826136373962e-26,1.937798196959297e-24,0.6524588588193537,0.7697194529573765,0.9061298283998179,0.00206335168278365,0.014046621371346133,439.1543312564952,9.689668594183976,21.77690569179017,33.263264656611845,0.8065701809911124,-0.8883948198503734,1.2945256160520753
19,4600,-1.409787667685584e-26,1.8793249838722063e-24,0.6250970059146614,0.73730087938228,1.0064223150609395,0.0021540757280277883,0.012646840617841819,467.2177036145297,9.281565053300424,10.143402091307134,20.235053232845807,0.8065701809911124,-0.8883948198503734,1.610263571186728
20,4800,-1.1190909746988949e-26,1.998730481442585e-24,0.5999683874500688,0.7075385886036878,1.2678520337796888,0.0022446859494479245,0.010039075754660821,564.8237937656777,8.906900319103737,1.472052927339865,6.396018153782967,0.8065701809911124,-0.8883948198503734,2.8732153917253385
21,5000,-7.753850372308687e-27,1.9384809918293982e-24,0.5767896091390341,0.680010893282323,1.8298544595644963,0.0023355536568905122,0.006955778666596442,783.4778079989441,8.560365950249135,-0.42862098461972775,5.7247863990653505,0.8065701809911124,-0.8883948198503734,-2.6521988231310814
