,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.00961149733511467,0.12391563972860463,16.030105806828903,3.1201996893421904,-0.9208086819535697,0.8448298374799462,0.7970043504314733,-0.8767491813898365,-0.2525903641077214
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.010838364125562187,0.15891796364672153,11.0845185166495,2.7670034565832142,-0.9158699949752942,0.8388091756634984,0.7970043504314733,-0.8767491813898365,2.810067800698408
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.012110126644145399,0.15434859932358624,10.21414889699602,2.4764225742954182,-0.909908211884684,0.8324067699694513,0.7970043504314733,-0.8767491813898365,-2.2733132769694984
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.013409310486128735,0.15003597930468673,9.489682843233796,2.236490163320555,-0.905677267493486,0.8277828646242874,0.7970043504314733,-0.8767491813898365,1.610263571186728
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.01472735470186976,0.13035234384691824,9.945118695391736,2.03633249868903,-0.9012154544623618,0.8233550485006524,0.7970043504314733,-0.8767491813898365,0.34731175064811826
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.016057992939853553,0.11223731314642574,10.593147949853963,1.8675927378637631,-0.8978381263284303,0.8198086835103581,0.7970043504314733,-0.8767491813898365,0.22101656859425667
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.017397191658150516,0.10098211199820316,10.867507901390022,1.7238294311190154,-0.895338403398423,0.8171712407304899,0.7970043504314733,-0.8767491813898365,1.2313780250251458
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.018742528263320738,0.08666345178912879,11.754100637328346,1.6000931452683635,-0.8931247399469899,0.8147453210304596,0.7970043504314733,-0.8767491813898365,-2.7153464141580117
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.020091788272677047,0.076812792570478,12.370903375188595,1.4926392112105518,-0.8913631134478506,0.8129328808019775,0.7970043504314733,-0.8767491813898365,0.15786897756732632
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.02144405647988783,0.06472538825527815,13.755359822915697,1.3985129645254017,-0.8896734095646902,0.8111781992502427,0.7970043504314733,-0.8767491813898365,1.1050828429712842
10,3200,-4.369666239665814e-26,2.2096733307312194e-24,0.8843688246032192,1.0448675112736143,0.3247025494480327,0.022800047538012957,0.05879871886339543,14.24131019493176,1.3153389680060166,-0.8885359748470767,0.809999080752934,0.7970043504314733,-0.8767491813898365,2.6837726186445465
11,3400,-3.6709845614698974e-26,1.813108279984299e-24,0.8349482648489458,0.9862959374231203,0.3865016985220908,0.024154037367532657,0.049397179862927305,16.00153600166315,1.2416057217601941,-0.8873800497036126,0.8087705154640217,0.7970043504314733,-0.8767491813898365,2.810067800698408
12,3600,-3.032702653407163e-26,1.820949023752587e-24,0.7907372647182785,0.9337757314598745,0.46784730664658336,0.025512580939235308,0.040808386941607405,18.337905826183583,1.1754902834239465,-0.8862965975149188,0.8076541758514142,0.7970043504314733,-0.8767491813898365,-1.3892470025924712
13,3800,-2.6081023995833454e-26,1.9517156690142767e-24,0.7509798394624868,0.8866132608966475,0.5440130604086533,0.026869696155763626,0.0350949183184701,20.246342096874102,1.1161194687609146,-0.8854980408830516,0.8068024820480293,0.7970043504314733,-0.8767491813898365,2.557477436590686
14,4000,-2.317257955420317e-26,1.9724470816850435e-24,0.7149842364111463,0.843922627725841,0.6122934069285052,0.02822892543142345,0.0311812828673034,21.6902839045698,1.0623780587040874,-0.8848715807752452,0.8061190112833804,0.7970043504314733,-0.8767491813898365,1.6734111622136592
15,4200,-1.9897571958964105e-26,1.9466190913804342e-24,0.6822869563412308,0.8051202891285526,0.7130728167148466,0.02958940328500392,0.026774395926604844,24.09892520800634,1.0135314561864477,-0.884176764492966,0.805421490088855,0.7970043504314733,-0.8767491813898365,1.0419352519443539
16,4400,-1.565825597264041e-26,1.937798196895905e-24,0.6524588588193536,0.7697194529573765,0.9061301403781002,0.030950275241754747,0.021069924802695653,29.276965497083786,0.9689668594183977,-0.8834873958604772,0.8047492659997956,0.7970043504314733,-0.8767491813898365,-2.2733132769694984
17,4600,-1.4097868587950075e-26,1.879324983434479e-24,0.6250970059146613,0.73730087938228,1.0064228925138514,0.032311135920416824,0.01897025004224043,31.147864779272922,0.9281565053300423,-0.8831753175415225,0.8043170239031115,0.7970043504314733,-0.8767491813898365,1.2313780250251458
18,4800,-1.1190901659587815e-26,1.9987304810198083e-24,0.5999683874500686,0.7075385886036878,1.2678529500265014,0.033670289241718866,0.015058602749493586,37.65494679670228,0.8906900319103734,-0.8827114803762915,0.8037949589058331,0.7970043504314733,-0.8767491813898365,-2.904789187238803
19,5000,-7.753842283402921e-27,1.938480991491343e-24,0.576789609139034,0.680010893282323,1.8298563684916769,0.03503330485335768,0.010433657115372367,52.23190835552298,0.8560365950249132,-0.8822461684852019,0.8033617928070771,0.7970043504314733,-0.8767491813898365,0.34731175064811826
