,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,800,3.21261580008956e-25,1.4988763216972651e-24,2.59858602953682,3.227225167979167,0.04416468873174732,0.00018454730990215715,0.10086840963701796,239.31364133761937,37.917745338628166,6.4972623658969155,15.297823083942799,0.8066895152769393,-0.888539006481615,-0.757771092323166
1,1000,1.05158270096064e-26,8.847285348974073e-25,2.3586760068002093,2.81949569999683,1.3492441126697408,0.00021123484004595647,0.003301716770637266,6387.41276001723,33.12719577071888,0.012505293211614395,0.20691920211727333,0.8066895152769393,-0.888539006481615,-1.0103614564308883
2,1200,-9.208874169530118e-26,1.0549135505424353e-24,2.0915801359227646,2.4785970486542803,0.1540733147327698,0.00024028743337786674,0.028913650116581705,641.2042134990892,29.12186376719378,-0.016371171145353223,0.30735771783878957,0.8066895152769393,-0.888539006481615,-0.5051807282154437
3,1400,-1.1810095354130778e-25,1.408605316010523e-24,1.8577546434996284,2.198028102024852,0.12013804509717396,0.0002709591031390547,0.03708085903080898,443.38073054338315,25.825365594776674,0.07781890124130507,0.3006303438608304,0.8066895152769393,-0.888539006481615,0.47360693270197896
4,1600,-1.1470519978927021e-25,1.571710709537949e-24,1.6629222062491298,1.9671989920502493,0.12369463379716895,0.00030275316610363503,0.03601467402207741,408.5659462759416,23.113277360090567,-0.0074711997270360386,0.32092272811135014,0.8066895152769393,-0.888539006481615,0.7893448878366316
5,1800,-1.115002445930893e-25,1.3165032047417905e-24,1.501660582105991,1.7766035735101697,0.12725010365981088,0.00033523276215321834,0.035008395171093575,379.5873137293518,20.873908190991845,0.10757753825258665,0.25078817317106505,0.8066895152769393,-0.888539006481615,-2.6521988231310814
6,2000,-9.687222693648086e-26,1.9654083391146777e-24,1.3672082313957514,1.617604071486047,0.14646527834926545,0.000368183867546744,0.030415549437336122,397.80471459866584,19.005769987764285,-0.0002524874768582222,0.00025245756622357675,0.8066895152769393,-0.888539006481615,0.7261972968097012
7,2200,-8.340991764360954e-26,1.8120241483024803e-24,1.2540039829189673,1.4835620502010858,0.1701046839919992,0.00040144982349633884,0.02618870809398059,423.72589059950246,17.43086555339513,-0.07366362663991784,0.3992783239606913,0.8066895152769393,-0.888539006481615,-2.147018094915637
8,2400,-7.504553940055676e-26,1.8450548532465984e-24,1.157691607799414,1.369360606934666,0.1890641042212246,0.00043492979145376285,0.02356249449272865,434.70028481901295,16.08907469044415,-0.16026285992697728,0.6053319763719975,0.8066895152769393,-0.888539006481615,2.241739481456033
9,2600,-6.440454178927209e-26,2.3839213519502775e-24,1.0748730186150868,1.2710680540674728,0.22030150806737447,0.00046856320658301834,0.02022147716357379,470.1639073923791,14.934202689171396,-0.001196175853180966,0.0012253603193118985,0.8066895152769393,-0.888539006481615,1.7997063442675199
10,2800,-5.708394482106428e-26,2.1040709216700077e-24,1.0029530878068071,1.185709733979269,0.24855355962241207,0.0005022947068169262,0.01792298577921307,494.8361116475066,13.931299304631816,0.30802627199280586,1.46255897282688,0.8066895152769393,-0.888539006481615,-1.326099411565541
11,3000,-4.810111190913089e-26,2.0731694840375007e-24,0.9399565966979645,1.110938546086515,0.2949706798746899,0.0005361014119971957,0.01510259228604615,550.2143312322274,13.052787668903752,2.3993848861964553,2.930423528582848,0.8066895152769393,-0.888539006481615,-2.52590364107722
12,3200,-4.369667048556391e-26,2.209673330986909e-24,0.8843688246032193,1.0448675112736143,0.32470248934074547,0.000570001188450324,0.01371970360784747,569.6523023461091,12.276497034722823,4.7682038577864265,5.521912151900877,0.8066895152769393,-0.888539006481615,2.557477436590686
13,3400,-3.670985100730282e-26,1.8131082804175418e-24,0.8349482648489458,0.9862959374231203,0.38650164174576274,0.0006038509341883165,0.011526010327830951,640.0613460427779,11.588320069761812,6.012357675733325,7.167307489980478,0.8066895152769393,-0.888539006481615,2.1154442994021725
