,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.01922299467022934,1.2391563972860462,8.015052903414452,15.600998446710951,-1.1338955075845285,1.0446449168559275,0.7952315024838553,-0.8744465532865429,1.0419352519443539
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.021676728251124374,1.5891796364672153,5.54225925832475,13.835017282916073,-1.0797182827145217,0.9941172086930915,0.7952315024838553,-0.8744465532865429,-0.31573795513465264
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.024220253288290798,1.5434859932358624,5.10707444849801,12.38211287147709,-1.048470616128305,0.9660229771822387,0.7952315024838553,-0.8744465532865429,-1.0735090474578186
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.02681862097225747,1.5003597930468673,4.744841421616898,11.182450816602776,-1.0216300689673987,0.9412851721378237,0.7952315024838553,-0.8744465532865429,-0.18944277308079105
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.02945470940373952,1.3035234384691823,4.972559347695868,10.181662493445149,-1.0062344329043063,0.9270928255877902,0.7952315024838553,-0.8744465532865429,-0.2525903641077214
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.032115985879707105,1.1223731314642573,5.296573974926981,9.337963689318816,-0.9907203910987619,0.9122507441103842,0.7952315024838553,-0.8744465532865429,-2.2733132769694984
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.03479438331630103,1.0098211199820315,5.433753950695011,8.619147155595078,-0.9771957706898322,0.8991501315951376,0.7952315024838553,-0.8744465532865429,1.3576732070790065
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.037485056526641476,0.8666345178912879,5.877050318664173,8.000465726341819,-0.9648812080444013,0.8869414674210147,0.7952315024838553,-0.8744465532865429,-0.378885546161583
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.040183576545354094,0.7681279257047801,6.1854516875942975,7.463196056052759,-0.954655164133068,0.8767518081748851,0.7952315024838553,-0.8744465532865429,-2.841641596211873
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.04288811295977566,0.6472538825527816,6.877679911457848,6.992564822627009,-0.9444322265593847,0.8667846161371208,0.7952315024838553,-0.8744465532865429,0.22101656859425667
10,3200,-4.369666239665814e-26,2.2096733307312194e-24,0.8843688246032192,1.0448675112736143,0.3247025494480327,0.045600095076025915,0.5879871886339543,7.12065509746588,6.5766948400300835,-0.9385833974763946,0.8607673265672734,0.7952315024838553,-0.8744465532865429,2.8732153917253385
11,3400,-3.6709845614698974e-26,1.813108279984299e-24,0.8349482648489458,0.9862959374231203,0.3865016985220908,0.048308074735065314,0.49397179862927304,8.000768000831576,6.20802860880097,-0.9315304767426112,0.8537969134494858,0.7952315024838553,-0.8744465532865429,-2.2733132769694984
12,3600,-3.032702653407163e-26,1.820949023752587e-24,0.7907372647182785,0.9337757314598745,0.46784730664658336,0.051025161878470615,0.40808386941607405,9.168952913091792,5.877451417119731,-0.9255094817538381,0.8478763356867889,0.7952315024838553,-0.8744465532865429,-0.1262951820538607
13,3800,-2.6081023995833454e-26,1.9517156690142767e-24,0.7509798394624868,0.8866132608966475,0.5440130604086533,0.05373939231152725,0.350949183184701,10.123171048437051,5.580597343804572,-0.9209018674228171,0.8432333365277943,0.7952315024838553,-0.8744465532865429,1.6734111622136592
14,4000,-2.317257955420317e-26,1.9724470816850435e-24,0.7149842364111463,0.843922627725841,0.6122934069285052,0.0564578508628469,0.311812828673034,10.8451419522849,5.311890293520436,-0.9176442888362389,0.8398440915502381,0.7952315024838553,-0.8744465532865429,-0.947213865403957
15,4200,-1.9897571958964105e-26,1.9466190913804342e-24,0.6822869563412308,0.8051202891285526,0.7130728167148466,0.05917880657000784,0.26774395926604844,12.04946260400317,5.067657280932239,-0.9133701433378598,0.8357496612051112,0.7952315024838553,-0.8744465532865429,-1.136656638484749
16,4400,-1.565825597264041e-26,1.937798196895905e-24,0.6524588588193536,0.7697194529573765,0.9061301403781002,0.061900550483509495,0.21069924802695653,14.638482748541893,4.844834297091988,-0.9088472603004004,0.8314675518063169,0.7952315024838553,-0.8744465532865429,-2.6521988231310814
17,4600,-1.4097868587950075e-26,1.879324983434479e-24,0.6250970059146613,0.73730087938228,1.0064228925138514,0.06462227184083365,0.1897025004224043,15.573932389636461,4.640782526650212,-0.9064240889226372,0.828898159467429,0.7952315024838553,-0.8744465532865429,0.7261972968097012
18,4800,-1.1190901659587815e-26,1.9987304810198083e-24,0.5999683874500686,0.7075385886036878,1.2678529500265014,0.06734057848343773,0.15058602749493585,18.82747339835114,4.453450159551867,-0.9028846247318687,0.8256973466612045,0.7952315024838553,-0.8744465532865429,3.0626581648061304
19,5000,-7.753842283402921e-27,1.938480991491343e-24,0.576789609139034,0.680010893282323,1.8298563684916769,0.07006660970671535,0.10433657115372368,26.11595417776149,4.280182975124566,-0.8993915785421142,0.8223669588858619,0.7952315024838553,-0.8744465532865429,-1.5786897756732623
