,width,beta_2 at peak,average beta2,gamma at peak,average gamma,dispersive length,nonlinear length,number of soliton periods,N^2,phi_nonlin,dB squeezing,dB anti-squeezing,dB constructive interference,dB destructive interference,phase offset (rad)
0,1200,-9.208873899899926e-26,1.0549135505946082e-24,2.091580135922764,2.4785970486542803,0.1540733192439422,0.002746142095747048,0.012391563972860464,56.10537032390117,1.0920698912697668,-0.9299138337859141,0.8567693480550264,0.7977540395682241,-0.8777053898107601,-1.136656638484749
1,1400,-1.1810095084500586e-25,1.4086053157962695e-24,1.8577546434996284,2.198028102024852,0.12013804783998373,0.0030966754644463387,0.015891796364672153,38.795814808273256,0.9684512098041254,-0.9208651160598242,0.8466555396545492,0.7977540395682241,-0.8777053898107601,1.1050828429712842
2,1600,-1.147051970929683e-25,1.57171070919766e-24,1.6629222062491298,1.9671989920502493,0.12369463670477984,0.0034600361840415425,0.015434859932358625,35.74952113948607,0.8667479010033964,-0.9135664801863381,0.8386180774687978,0.7977540395682241,-0.8777053898107601,-1.2629518205386097
3,1800,-1.115002445930893e-25,1.3165032044286939e-24,1.5016605821059907,1.7766035735101697,0.12725010365981088,0.003831231567465352,0.015003597930468675,33.213889951318286,0.7827715571621943,-0.9081164931005425,0.8324938327456206,0.7977540395682241,-0.8777053898107601,2.3048870724829644
4,2000,-9.68722188475751e-26,1.96540833902283e-24,1.3672082313957514,1.617604071486047,0.14646529057923033,0.0042078156291056445,0.013035234384691823,34.80791543387109,0.7127163745411608,-0.9037163415033107,0.8276556611724274,0.7977540395682241,-0.8777053898107601,0.9787876609174235
5,2200,-8.34099122510057e-26,1.8120241481294406e-24,1.2540039829189673,1.4835620502010858,0.1701046949895791,0.0045879979828153,0.011223731314642575,37.07601782448888,0.6536574582523174,-0.9003880195131521,0.82384814831555,0.7977540395682241,-0.8777053898107601,0.34731175064811826
6,2400,-7.504553400795292e-26,1.8450548528176516e-24,1.157691607799414,1.369360606934666,0.18906411780694732,0.004970626188043004,0.010098211199820316,38.03627765486508,0.6033403008916555,-0.8976988153683264,0.8207344008212689,0.7977540395682241,-0.8777053898107601,-2.0207229128617765
7,2600,-6.440452561146056e-26,2.383921351908232e-24,1.0748730186150868,1.2710680540674728,0.2203015634050428,0.005355008075234495,0.00866634517891288,41.139352230649216,0.5600326008439274,-0.8953585310811546,0.8182530126487862,0.7977540395682241,-0.8777053898107601,0.7261972968097012
8,2800,-5.708394212626699e-26,2.1040709216561692e-24,1.0029530878068071,1.185709733979269,0.24855357135603512,0.005740510935050584,0.007681279257047801,43.29816181316009,0.5224237239236934,-0.8936027848701632,0.8161463503206676,0.7977540395682241,-0.8777053898107601,-2.083870503888707
9,3000,-4.8101106516527045e-26,2.073169483852995e-24,0.9399565966979646,1.110938546086515,0.2949707129437841,0.00612687327996795,0.006472538825527816,48.143759380204955,0.4894795375838908,-0.8920902097533823,0.8143460827918971,0.7977540395682241,-0.8777053898107601,-0.757771092323166
10,3200,-4.369666239665814e-26,2.2096733307312194e-24,0.8843688246032192,1.0448675112736143,0.3247025494480327,0.006514299296575131,0.0058798718863395435,49.844585682261155,0.46036863880210577,-0.8907757715245003,0.8128919664290591,0.7977540395682241,-0.8777053898107601,1.9260015263213806
11,3400,-3.6709845614698974e-26,1.813108279984299e-24,0.8349482648489458,0.9862959374231203,0.3865016985220908,0.006901153533580759,0.004939717986292731,56.00537600582103,0.43456200261606787,-0.8896980473269512,0.8116482129318959,0.7977540395682241,-0.8777053898107601,-1.1998042295116793
12,3600,-3.032702653407163e-26,1.820949023752587e-24,0.7907372647182785,0.9337757314598745,0.46784730664658336,0.007289308839781514,0.004080838694160741,64.18267039164256,0.4114215991983814,-0.8886548046344829,0.8105278997720287,0.7977540395682241,-0.8777053898107601,0.9156400698904932
13,3800,-2.6081023995833454e-26,1.9517156690142767e-24,0.7509798394624868,0.8866132608966475,0.5440130604086533,0.007677056044503892,0.00350949183184701,70.86219733905936,0.3906418140663202,-0.8877924247347111,0.8095985552498973,0.7977540395682241,-0.8777053898107601,0.7261972968097012
14,4000,-2.317257955420317e-26,1.9724470816850435e-24,0.7149842364111463,0.843922627725841,0.6122934069285052,0.008065407266120985,0.00311812828673034,75.9159936659943,0.37183232054643056,-0.8871130762777717,0.8087821725720299,0.7977540395682241,-0.8777053898107601,-2.52590364107722
15,4200,-1.9897571958964105e-26,1.9466190913804342e-24,0.6822869563412308,0.8051202891285526,0.7130728167148466,0.008454115224286832,0.0026774395926604843,84.3462382280222,0.3547360096652568,-0.8864730740808231,0.8080047536202911,0.7977540395682241,-0.8777053898107601,-2.589051232104151
16,4400,-1.565825597264041e-26,1.937798196895905e-24,0.6524588588193536,0.7697194529573765,0.9061301403781002,0.008842935783358498,0.0021069924802695652,102.46937923979327,0.33913840079643925,-0.8859904857902999,0.8074229537460708,0.7977540395682241,-0.8777053898107601,-0.378885546161583
17,4600,-1.4097868587950075e-26,1.879324983434479e-24,0.6250970059146613,0.73730087938228,1.0064228925138514,0.00923175312011909,0.001897025004224043,109.01752672745525,0.32485477686551484,-0.8854084217974751,0.8067974492346758,0.7977540395682241,-0.8777053898107601,-2.52590364107722
18,4800,-1.1190901659587815e-26,1.9987304810198083e-24,0.5999683874500686,0.7075385886036878,1.2678529500265014,0.009620082640491103,0.0015058602749493588,131.79231378845805,0.31174151116863086,-0.8849527341188805,0.8062823002788401,0.7977540395682241,-0.8777053898107601,-2.967936778265734
19,5000,-7.753842283402921e-27,1.938480991491343e-24,0.576789609139034,0.680010893282323,1.8298563684916769,0.010009515672387908,0.0010433657115372368,182.81167924433046,0.2996128082587197,-0.8846322805591521,0.8058484453083036,0.7977540395682241,-0.8777053898107601,-1.9575753218348453
